 date          ar1_mean
2006-05-01  4.933201e-03
2006-05-02  4.139901e-04
2006-05-03  1.068862e-03
2006-05-04  1.955533e-03
2006-05-05  1.926297e-04
2006-05-08  5.258439e-05
2006-05-09  7.442898e-04
2006-05-10  8.083229e-04
2006-05-11  3.930701e-04
2006-05-12  1.507735e-03
2006-05-15  7.145178e-04
2006-05-16  5.184655e-04
2006-05-17  8.617011e-04
2006-05-18  1.093080e-03
2006-05-19  4.668238e-04
2006-05-22  1.080141e-03
2006-05-23  9.696013e-05
2006-05-24  7.818025e-04
2006-05-25 -5.444946e-04
2006-05-26  2.470867e-04
2006-05-30  6.649667e-04
2006-05-31  1.541444e-03
2006-06-01  1.449517e-03
2006-06-02  3.493949e-04
2006-06-05  7.325138e-04
2006-06-06  1.064920e-03
2006-06-07  1.254689e-03
2006-06-08  7.868370e-04
2006-06-09  5.130715e-04
2006-06-12  9.579485e-04
2006-06-13  9.952354e-04
2006-06-14  9.813277e-04
2006-06-15 -1.708039e-05
2006-06-16  3.048807e-04
2006-06-19  5.817312e-04
2006-06-20 -1.365611e-04
2006-06-21  6.163598e-04
2006-06-22 -2.381372e-04
2006-06-23  9.606626e-04
2006-06-26  1.260907e-03
2006-06-27  9.550793e-05
2006-06-28  5.668565e-04
2006-06-29  1.370764e-04
2006-06-30  1.271574e-04
2006-07-03  9.069116e-04
2006-07-05 -1.580967e-05
2006-07-06  1.191349e-03
2006-07-07  4.226636e-04
2006-07-10  9.228866e-04
2006-07-11  3.086494e-04
2006-07-12  1.276521e-03
2006-07-13  1.385839e-03
2006-07-14  1.267545e-03
2006-07-17  5.821653e-04
2006-07-18  3.109362e-04
2006-07-19  1.959071e-04
2006-07-20 -4.639504e-04
2006-07-21  1.521557e-03
2006-07-24 -1.054211e-03
2006-07-25  4.272567e-04
2006-07-26  2.866272e-04
2006-07-27  3.990110e-04
2006-07-28  1.408640e-03
2006-07-31  3.137295e-05
2006-08-01  9.292683e-04
2006-08-02  7.430884e-04
2006-08-03  1.446709e-04
2006-08-04  7.731096e-04
2006-08-07  5.082105e-04
2006-08-08  7.420573e-04
2006-08-09  4.458314e-04
2006-08-10  4.778316e-04
2006-08-11  6.021714e-04
2006-08-14  6.794637e-04
2006-08-15  4.783873e-04
2006-08-16  3.547415e-04
2006-08-17  5.102765e-04
2006-08-18  6.331150e-04
2006-08-21 -1.034943e-03
2006-08-22  1.494518e-04
2006-08-23  1.356681e-03
2006-08-24  5.593481e-04
2006-08-25  5.300398e-04
2006-08-28  4.715762e-04
2006-08-29  4.868939e-04
2006-08-30  7.933485e-04
2006-08-31  6.916103e-04
2006-09-01  7.796272e-04
2006-09-05  4.272188e-04
2006-09-06  9.695531e-04
2006-09-07  6.331150e-04
2006-09-08  8.987905e-04
2006-09-11  3.804348e-04
2006-09-12  1.753711e-04
2006-09-13  6.039474e-04
2006-09-14  5.602338e-04
2006-09-15  1.238883e-04
2006-09-18 -1.133973e-04
2006-09-19  7.175750e-04
2006-09-20  5.343639e-04
2006-09-21  1.827804e-04
2006-09-22  1.022514e-03
2006-09-25  9.703456e-04
2006-09-26  2.219520e-04
2006-09-27  2.824771e-04
2006-09-28  2.995984e-04
2006-09-29  6.882195e-04
2006-10-02  7.020770e-04
2006-10-03  6.193018e-04
2006-10-04  6.192940e-04
2006-10-05 -1.540763e-04
2006-10-06  6.601670e-04
2006-10-09  7.007998e-04
2006-10-10  8.365766e-04
2006-10-11  6.740214e-04
2006-10-12  8.378560e-04
2006-10-13 -3.001957e-04
2006-10-16  4.322088e-04
2006-10-17  5.265241e-04
2006-10-18  6.463959e-04
2006-10-19  5.267900e-04
2006-10-20  9.379505e-04
2006-10-23  4.460512e-04
2006-10-24  6.065292e-04
2006-10-25  8.589870e-04
2006-10-26  5.930098e-04
2006-10-27  5.796969e-04
2006-10-30  6.464604e-04
2006-10-31  3.796925e-04
2006-11-01  3.946450e-04
2006-11-02  5.014460e-04
2006-11-03  6.855991e-04
2006-11-06  6.856755e-04
2006-11-07  4.883914e-04
2006-11-08  4.889313e-04
2006-11-09  5.939466e-04
2006-11-10  2.679005e-04
2006-11-13  6.589552e-04
2006-11-14  4.909174e-04
2006-11-15  6.589644e-04
2006-11-16  7.753586e-04
2006-11-17  1.787937e-04
2006-11-20  7.228923e-04
2006-11-21  3.138571e-06
2006-11-22  5.951711e-04
2006-11-24  6.331150e-04
2006-11-27  8.352614e-04
2006-11-28  9.887501e-04
2006-11-29  7.485097e-04
2006-11-30  4.016173e-04
2006-12-01  9.015548e-04
2006-12-04  9.420986e-04
2006-12-05  3.605304e-04
2006-12-06  8.908653e-04
2006-12-07  8.147671e-04
2006-12-08  8.156701e-04
2006-12-11 -8.751068e-05
2006-12-12  4.531261e-04
2006-12-13  7.738659e-04
2006-12-14  4.789941e-04
2006-12-15 -3.205431e-05
2006-12-18  4.822843e-04
2006-12-19  1.008723e-03
2006-12-20  5.066519e-04
2006-12-21  5.070720e-04
2006-12-22  7.713014e-04
2006-12-26  1.061799e-03
2006-12-27  1.867608e-04
2006-12-28  5.953059e-04
2006-12-29  6.834779e-04
2007-01-03  7.844085e-04
2007-01-04  6.331150e-04
2007-01-05  6.964184e-04
2007-01-08  8.486776e-04
2007-01-09  2.632837e-04
2007-01-10  5.952318e-04
2007-01-11  1.011613e-03
2007-01-12 -6.922953e-04
2007-01-16  5.186485e-06
2007-01-17  6.936690e-04
2007-01-18  7.059083e-04
2007-01-19  7.546418e-04
2007-01-22  4.989931e-04
2007-01-23  1.106972e-03
2007-01-24  6.085090e-04
2007-01-25  2.027300e-04
2007-01-26  1.411242e-03
2007-01-29  4.469024e-04
2007-01-30  7.195868e-04
2007-01-31  6.950292e-04
2007-02-01  1.618557e-04
2007-02-02  1.000570e-03
2007-02-05  1.090773e-03
2007-02-06  1.359301e-03
2007-02-07  7.607605e-04
2007-02-08  8.124415e-04
2007-02-09  7.746856e-04
2007-02-12  9.948374e-04
2007-02-13  6.852835e-04
2007-02-14  4.103050e-04
2007-02-15  1.249544e-04
2007-02-16  5.559742e-04
2007-02-20  1.556930e-03
2007-02-21  5.147387e-04
2007-02-22 -4.865410e-05
2007-02-23  5.815996e-04
2007-02-26  1.263311e-03
2007-02-27  4.107745e-04
2007-02-28  2.193451e-03
2007-03-01  2.262293e-04
2007-03-02  7.404669e-04
2007-03-05  1.077184e-03
2007-03-06  9.190470e-04
2007-03-07  2.489556e-04
2007-03-08  9.319292e-04
2007-03-09  1.030137e-03
2007-03-12  6.746156e-04
2007-03-13  4.253493e-04
2007-03-14  1.624926e-03
2007-03-15 -3.288370e-04
2007-03-16  7.986599e-04
2007-03-19  5.638423e-04
2007-03-20 -5.842330e-05
2007-03-21  6.195296e-04
2007-03-22 -2.901504e-04
2007-03-23  9.644629e-04
2007-03-26  9.673931e-04
2007-03-27  3.633011e-04
2007-03-28  1.302852e-03
2007-03-29  7.421953e-04
2007-03-30  4.826827e-04
2007-04-02  4.696616e-04
2007-04-03  8.094448e-04
2007-04-04  4.559588e-04
2007-04-05 -2.213468e-04
2007-04-09  5.668059e-04
2007-04-10  6.066295e-04
2007-04-11  8.580306e-04
2007-04-12  1.019100e-03
2007-04-13  5.490207e-05
2007-04-16  5.404144e-04
2007-04-17  4.745679e-04
2007-04-18  4.752354e-04
2007-04-19  9.606660e-04
2007-04-20  5.141558e-04
2007-04-23  1.983347e-04
2007-04-24  9.457308e-04
2007-04-25  6.199729e-04
2007-04-26  3.705365e-04
2007-04-27  4.896914e-04
2007-04-30 -6.918127e-04
2007-05-01  8.590138e-04
2007-05-02  5.235640e-05
2007-05-03  3.720026e-04
2007-05-04  1.885741e-04
2007-05-07  1.133522e-03
2007-05-08  4.475775e-04
2007-05-09  5.838745e-04
2007-05-10  5.962436e-04
2007-05-11  8.787205e-04
2007-05-14  2.499337e-04
2007-05-15  5.352304e-04
2007-05-16  5.963709e-04
2007-05-17  4.251679e-04
2007-05-18  7.426043e-04
2007-05-21  8.161320e-04
2007-05-22  3.633842e-04
2007-05-23  1.071365e-03
2007-05-24  7.685932e-04
2007-05-25  1.139914e-03
2007-05-29  2.447232e-04
2007-05-30  2.486847e-04
2007-05-31  2.402480e-04
2007-06-01  1.143428e-03
2007-06-04  7.562830e-04
2007-06-05  4.724801e-04
2007-06-06  8.053683e-04
2007-06-07  9.915791e-04
2007-06-08  1.469221e-03
2007-06-11  8.436580e-05
2007-06-12  6.708552e-04
2007-06-13  8.471611e-04
2007-06-14 -5.067655e-05
2007-06-15  4.714164e-04
2007-06-18  6.702707e-04
2007-06-19  6.083185e-04
2007-06-20  6.950664e-04
2007-06-21  1.191529e-03
2007-06-22  3.686164e-04
2007-06-25  1.546207e-03
2007-06-26  6.331150e-04
2007-06-27  5.946548e-04
2007-06-28  1.849504e-04
2007-06-29  6.837324e-04
2007-07-02  1.089292e-03
2007-07-03  2.867989e-04
2007-07-05  2.772429e-04
2007-07-06  6.708896e-04
2007-07-09  6.583216e-04
2007-07-10  7.592387e-04
2007-07-11  1.316469e-03
2007-07-12  4.269177e-04
2007-07-13 -1.103123e-04
2007-07-16  9.473667e-04
2007-07-17  3.669245e-04
2007-07-18 -3.109153e-04
2007-07-19  4.611846e-04
2007-07-20 -8.815009e-05
2007-07-23  1.052973e-03
2007-07-24  5.967224e-04
2007-07-25  1.105759e-03
2007-07-26  7.435625e-04
2007-07-27  1.531636e-03
2007-07-30  1.377000e-03
2007-07-31  6.202401e-04
2007-08-01  1.160258e-03
2007-08-02  2.289108e-04
2007-08-03  3.493010e-04
2007-08-06  1.350160e-03
2007-08-07 -1.239123e-04
2007-08-08  6.203273e-04
2007-08-09  5.750247e-05
2007-08-10  1.515088e-03
2007-08-13  1.394261e-03
2007-08-14  7.384470e-04
2007-08-15  9.775810e-04
2007-08-16  8.604121e-04
2007-08-17  1.023214e-03
2007-08-20  3.507809e-05
2007-08-21  6.197325e-04
2007-08-22  8.872569e-04
2007-08-23  4.311158e-04
2007-08-24  5.259635e-04
2007-08-27 -4.808322e-05
2007-08-28  1.052962e-03
2007-08-29  1.376098e-03
2007-08-30 -2.600889e-04
2007-08-31  8.182134e-04
2007-09-04  2.611017e-04
2007-09-05  5.278450e-04
2007-09-06  1.066093e-03
2007-09-07  6.241271e-05
2007-09-10  1.247628e-03
2007-09-11  5.799511e-04
2007-09-12  3.586202e-05
2007-09-13  6.331150e-04
2007-09-14  3.326022e-04
2007-09-17  7.886687e-04
2007-09-18  1.036626e-03
2007-09-19  3.699733e-04
2007-09-20  9.728250e-04
2007-09-21  9.627175e-04
2007-09-24  3.272129e-04
2007-09-25  6.579914e-05
2007-09-26  9.198489e-06
2007-09-27  7.098286e-04
2007-09-28  6.459305e-04
2007-10-01  6.715612e-04
2007-10-02  2.353638e-04
2007-10-03  7.219999e-04
2007-10-04  9.512819e-04
2007-10-05  2.994067e-04
2007-10-08  4.677343e-04
2007-10-09  6.331150e-04
2007-10-10  3.037515e-04
2007-10-11  4.698706e-04
2007-10-12  1.033231e-03
2007-10-15  3.045472e-04
2007-10-16  7.959808e-04
2007-10-17  2.807906e-04
2007-10-18 -3.143525e-04
2007-10-19  5.358109e-04
2007-10-22  1.834065e-03
2007-10-23  2.071412e-04
2007-10-24  1.499303e-04
2007-10-25  2.049667e-04
2007-10-26 -2.619729e-04
2007-10-29 -2.958930e-03
2007-10-30  1.129477e-03
2007-10-31 -4.602972e-04
2007-11-01 -6.846023e-04
2007-11-02  3.764020e-04
2007-11-05  6.331150e-04
2007-11-06  9.696914e-04
2007-11-07  9.624412e-04
2007-11-08  1.557061e-03
2007-11-09  1.463168e-03
2007-11-12  1.732058e-03
2007-11-13  1.025342e-03
2007-11-14 -7.188813e-04
2007-11-15  1.214472e-03
2007-11-16  8.225014e-04
2007-11-19  2.636240e-04
2007-11-20  7.772663e-04
2007-11-21 -5.697149e-05
2007-11-23  1.015689e-03
2007-11-26  7.656355e-04
2007-11-27  1.896412e-03
2007-11-28  5.299226e-04
2007-11-29 -9.862315e-05
2007-11-30  7.564989e-04
2007-12-03  6.218561e-04
2007-12-04  1.398111e-03
2007-12-05  8.053343e-04
2007-12-06 -9.586679e-04
2007-12-07  1.903625e-04
2007-12-10  6.550000e-04
2007-12-11  3.813406e-04
2007-12-12  1.350835e-03
2007-12-13  2.229631e-04
2007-12-14 -1.893177e-04
2007-12-17  5.365163e-04
2007-12-18  1.617983e-03
2007-12-19  2.484044e-04
2007-12-20  5.787180e-04
2007-12-21 -1.600373e-04
2007-12-24  5.847356e-05
2007-12-26  8.803232e-05
2007-12-27  6.021059e-04
2007-12-28  1.293906e-03
2007-12-31  4.755028e-04
2008-01-02  1.177286e-03
2008-01-03  1.036593e-03
2008-01-04  4.721228e-04
2008-01-07  1.691109e-03
2008-01-08  3.802392e-04
2008-01-09  1.900013e-03
2008-01-10 -4.855958e-04
2008-01-11  7.538236e-04
2008-01-14  1.095564e-03
2008-01-15  9.807143e-05
2008-01-16  1.061776e-03
2008-01-17  1.489146e-03
2008-01-18  7.696234e-04
2008-01-22  7.472725e-04
2008-01-23  1.835460e-03
2008-01-24  6.685867e-04
2008-01-25 -9.295276e-04
2008-01-28  9.855445e-04
2008-01-29  8.855615e-04
2008-01-30  7.717512e-04
2008-01-31  1.096901e-03
2008-02-01  1.635682e-04
2008-02-04  3.126005e-03
2008-02-05  9.558781e-04
2008-02-06  2.035394e-03
2008-02-07  1.348265e-03
2008-02-08  1.163262e-03
2008-02-11  4.166364e-05
2008-02-12  1.096342e-03
2008-02-13  4.589295e-04
2008-02-14 -1.938426e-04
2008-02-15  1.233519e-03
2008-02-19  7.392244e-04
2008-02-20  8.200584e-04
2008-02-21  5.660076e-04
2008-02-22  7.938429e-04
2008-02-25  1.198100e-03
2008-02-26  4.146209e-04
2008-02-27 -1.000735e-04
2008-02-28  7.929505e-04
2008-02-29  1.074505e-03
2008-03-03  1.621068e-03
2008-03-04  9.249600e-04
2008-03-05 -2.072067e-04
2008-03-06 -9.298793e-05
2008-03-07  1.372417e-03
2008-03-10  2.218183e-04
2008-03-11  3.889919e-04
2008-03-12 -1.024394e-03
2008-03-13  1.472236e-03
2008-03-14  6.463246e-04
2008-03-17  1.504793e-03
2008-03-18  1.734681e-04
2008-03-19 -8.628278e-04
2008-03-20  1.660970e-03
2008-03-24 -1.065062e-04
2008-03-25  6.460806e-04
2008-03-26  6.719833e-04
2008-03-27  1.385471e-03
2008-03-28  1.308102e-03
2008-03-31  8.217808e-04
2008-04-01 -3.436504e-06
2008-04-02 -8.586035e-04
2008-04-03  1.068770e-03
2008-04-04  8.405246e-04
2008-04-07  4.245610e-04
2008-04-08  6.331150e-04
2008-04-09  1.164589e-03
2008-04-10  4.490394e-04
2008-04-11  3.452787e-04
2008-04-14  1.710871e-03
2008-04-15  9.271531e-04
2008-04-16  3.771792e-04
2008-04-17 -3.035024e-04
2008-04-18  2.805742e-04
2008-04-21 -3.758791e-04
2008-04-22  1.039074e-04
2008-04-23  8.443547e-04
2008-04-24 -8.663507e-04
2008-04-25  2.124561e-04
2008-04-28  2.974763e-03
2008-04-29  1.697524e-03
2008-04-30  1.089471e-03
2008-05-01  7.914876e-04
2008-05-02 -5.331981e-04
2008-05-05  8.388248e-04
2008-05-06  8.399538e-04
2008-05-07 -1.727871e-04
2008-05-08  1.256743e-03
2008-05-09  5.554647e-04
2008-05-12  4.781579e-04
2008-05-13 -1.385623e-04
2008-05-14  7.596072e-04
2008-05-15  4.427323e-04
2008-05-16 -2.360029e-05
2008-05-19  1.204133e-03
2008-05-20  1.301126e-03
2008-05-21  1.531262e-03
2008-05-22  1.303397e-03
2008-05-23  3.387590e-04
2008-05-27  1.190744e-03
2008-05-28  1.075698e-04
2008-05-29  9.786688e-04
2008-05-30  4.587432e-04
2008-06-02  6.197603e-04
2008-06-03  1.327170e-03
2008-06-04  1.299371e-03
2008-06-05  3.147604e-04
2008-06-06 -4.099926e-04
2008-06-09  1.714988e-03
2008-06-10  3.306229e-04
2008-06-11  3.875822e-04
2008-06-12  1.676690e-03
2008-06-13 -9.279301e-04
2008-06-16 -4.778248e-04
2008-06-17  8.151505e-04
2008-06-18  8.029663e-04
2008-06-19  1.079366e-03
2008-06-20  8.876837e-06
2008-06-23  1.547716e-03
2008-06-24  9.812393e-04
2008-06-25  9.574691e-04
2008-06-26 -2.120206e-04
2008-06-27  1.433100e-03
2008-06-30  7.965699e-04
2008-07-01  7.972851e-04
2008-07-02  1.512486e-03
2008-07-03  2.025797e-03
2008-07-07  4.870459e-04
2008-07-08  5.603738e-04
2008-07-09  8.944947e-04
2008-07-10  1.539715e-03
2008-07-11  3.035134e-04
2008-07-14  9.301776e-04
2008-07-15  7.828113e-04
2008-07-16 -8.698405e-04
2008-07-17 -9.713772e-04
2008-07-18  2.725909e-04
2008-07-21  2.913162e-03
2008-07-22  9.546718e-04
2008-07-23  3.972561e-04
2008-07-24 -2.898939e-04
2008-07-25  2.048983e-03
2008-07-28 -4.366723e-04
2008-07-29  1.586768e-03
2008-07-30 -2.711023e-04
2008-07-31  4.593970e-04
2008-08-01  1.368055e-03
2008-08-04  1.044612e-03
2008-08-05  8.708417e-04
2008-08-06 -7.574394e-04
2008-08-07 -5.350270e-04
2008-08-08  1.154934e-04
2008-08-11 -3.881129e-04
2008-08-12  9.421790e-04
2008-08-13  3.350454e-04
2008-08-14  9.154094e-04
2008-08-15  6.331150e-04
2008-08-18  7.685530e-04
2008-08-19  7.962103e-04
2008-08-20  9.894577e-04
2008-08-21  6.746152e-04
2008-08-22  7.854941e-04
2008-08-25 -2.847635e-04
2008-08-26  8.775018e-04
2008-08-27  1.166082e-03
2008-08-28  2.311381e-04
2008-08-29  1.119375e-04
2008-09-02  1.512480e-03
2008-09-03  8.962953e-04
2008-09-04  9.120666e-04
2008-09-05  1.405964e-03
2008-09-08  1.637274e-03
2008-09-09 -5.950833e-05
2008-09-10  6.620547e-04
2008-09-11  1.407240e-04
2008-09-12 -6.535558e-04
2008-09-15  2.459923e-04
2008-09-16  1.727958e-03
2008-09-17  1.802896e-03
2008-09-18  2.698331e-03
2008-09-19 -4.284140e-04
2008-09-22  7.827572e-04
2008-09-23  2.725609e-04
2008-09-24  5.735777e-04
2008-09-25  2.170932e-04
2008-09-26 -6.748730e-04
2008-09-29 -4.890680e-04
2008-09-30  3.930196e-03
2008-10-01 -1.905979e-03
2008-10-02  9.305352e-04
2008-10-03  9.614201e-04
2008-10-06  5.323138e-04
2008-10-07  2.658076e-03
2008-10-08  3.182407e-03
2008-10-09  9.910994e-04
2008-10-10  1.799442e-03
2008-10-13  1.989144e-03
2008-10-14 -6.399302e-03
2008-10-15  2.708372e-03
2008-10-16  2.891667e-03
2008-10-17 -1.919090e-03
2008-10-20  1.039376e-03
2008-10-21 -6.147325e-04
2008-10-22  2.712682e-03
2008-10-23  3.594258e-03
2008-10-24 -7.538330e-04
2008-10-27  1.242777e-03
2008-10-28  1.975709e-03
2008-10-29 -2.793442e-03
2008-10-30  7.967309e-04
2008-10-31  1.241203e-03
2008-11-03  1.134215e-03
2008-11-04  1.422141e-04
2008-11-05 -8.875548e-04
2008-11-06  2.962440e-03
2008-11-07  2.687421e-03
2008-11-10 -4.892790e-04
2008-11-11  9.847530e-04
2008-11-12  8.105667e-04
2008-11-13  2.237794e-03
2008-11-14 -1.135814e-03
2008-11-17  2.749875e-03
2008-11-18  2.027502e-03
2008-11-19 -2.138827e-04
2008-11-20  3.195460e-03
2008-11-21  2.203779e-03
2008-11-24 -4.002847e-03
2008-11-25 -1.306785e-03
2008-11-26  1.911974e-03
2008-11-28 -3.123533e-04
2008-12-01  1.131207e-03
2008-12-02  3.642852e-03
2008-12-03 -4.636920e-04
2008-12-04 -7.880870e-04
2008-12-05  2.078915e-03
2008-12-08 -8.701857e-04
2008-12-09 -1.535517e-03
2008-12-10  1.370743e-03
2008-12-11  6.147777e-04
2008-12-12  2.760581e-03
2008-12-15  8.080127e-04
2008-12-16  1.257893e-03
2008-12-17 -1.491090e-03
2008-12-18  1.478939e-03
2008-12-19  1.325267e-03
2008-12-22  9.856415e-04
2008-12-23  5.145142e-04
2008-12-24  4.360477e-04
2008-12-26  8.487555e-04
2008-12-29  7.119835e-04
2008-12-30  9.690304e-04
2008-12-31 -1.244768e-04
2009-01-02  4.376831e-04
2009-01-05 -1.097418e-03
2009-01-06  2.798633e-04
2009-01-07  1.909984e-04
2009-01-08  2.909081e-03
2009-01-09 -5.487072e-04
2009-01-12  1.760342e-03
2009-01-13  7.299386e-04
2009-01-14 -4.639306e-05
2009-01-15  2.025316e-03
2009-01-16  3.361193e-04
2009-01-20 -2.902633e-04
2009-01-21  2.991968e-03
2009-01-22 -1.207756e-03
2009-01-23  5.060578e-03
2009-01-26  4.342923e-04
2009-01-27 -3.118587e-04
2009-01-28  5.687837e-04
2009-01-29 -1.802286e-04
2009-01-30  1.576004e-03
2009-02-02  1.686065e-03
2009-02-03 -9.805352e-04
2009-02-04 -7.872575e-04
2009-02-05  3.675007e-04
2009-02-06 -1.987720e-04
2009-02-09 -5.977327e-04
2009-02-10  1.056106e-03
2009-02-11  1.877528e-03
2009-02-12 -1.912289e-04
2009-02-13  5.347415e-04
2009-02-17  9.667382e-04
2009-02-18  2.367584e-03
2009-02-19  5.704308e-04
2009-02-20  1.071176e-03
2009-02-23  4.431617e-04
2009-02-24  2.292099e-03
2009-02-25  7.209686e-04
2009-02-26  1.095416e-03
2009-02-27  1.836630e-03
2009-03-02  1.254660e-03
2009-03-03  1.475699e-03
2009-03-04  4.176733e-04
2009-03-05  6.183047e-05
2009-03-06  2.626256e-03
2009-03-09  6.083667e-04
2009-03-10  9.546978e-04
2009-03-11 -2.685235e-03
2009-03-12 -8.118727e-04
2009-03-13  8.540200e-04
2009-03-16  1.433105e-03
2009-03-17  1.541210e-03
2009-03-18 -8.788601e-04
2009-03-19  4.989188e-04
2009-03-20  2.319479e-04
2009-03-23  8.095453e-04
2009-03-24 -2.180794e-03
2009-03-25  1.457970e-03
2009-03-26  7.385334e-04
2009-03-27 -1.375239e-03
2009-03-30  2.038293e-03
2009-03-31  1.988300e-03
2009-04-01 -1.291450e-03
2009-04-02 -1.301077e-03
2009-04-03  6.722585e-04
2009-04-06  1.691270e-03
2009-04-07  6.129498e-04
2009-04-08  6.331150e-04
2009-04-09 -2.332970e-04
2009-04-13 -3.123419e-04
2009-04-14  7.868451e-04
2009-04-15  1.096199e-03
2009-04-16  1.648902e-03
2009-04-17 -1.233760e-03
2009-04-20  1.704344e-03
2009-04-21  1.794658e-03
2009-04-22 -9.808514e-05
2009-04-23  1.011702e-03
2009-04-24  3.513449e-04
2009-04-27 -3.342597e-03
2009-04-28  1.555041e-03
2009-04-29  1.503985e-03
2009-04-30  2.619241e-05
2009-05-01  6.144435e-04
2009-05-04  6.704419e-04
2009-05-05  7.264949e-04
2009-05-06  1.381969e-03
2009-05-07  6.331150e-04
2009-05-08  1.530828e-03
2009-05-11  4.374544e-04
2009-05-12  8.277680e-04
2009-05-13 -4.820806e-04
2009-05-14  8.991845e-04
2009-05-15  3.980275e-05
2009-05-18  3.316228e-04
2009-05-19 -7.726003e-05
2009-05-20  9.285711e-04
2009-05-21  5.028497e-04
2009-05-22  1.671749e-03
2009-05-26  7.666056e-04
2009-05-27 -4.960813e-04
2009-05-28  1.023386e-03
2009-05-29  3.222924e-05
2009-06-01 -1.801658e-04
2009-06-02 -2.897028e-04
2009-06-03  6.331150e-04
2009-06-04  5.023484e-05
2009-06-05  4.591659e-04
2009-06-08  9.632740e-05
2009-06-09  7.867720e-04
2009-06-10  5.816934e-04
2009-06-11 -1.714791e-04
2009-06-12  1.637585e-04
2009-06-15 -1.947242e-04
2009-06-16  4.872936e-04
2009-06-17  5.846852e-04
2009-06-18  2.623868e-04
2009-06-19  9.204351e-04
2009-06-22 -2.837023e-04
2009-06-23  1.873712e-03
2009-06-24  5.357015e-04
2009-06-25  4.225773e-04
2009-06-26  1.177328e-04
2009-06-29  1.332223e-03
2009-06-30 -1.924848e-04
2009-07-01  7.757032e-04
2009-07-02  2.037626e-04
2009-07-06  1.686573e-03
2009-07-07  9.080800e-04
2009-07-08  1.724729e-03
2009-07-09  5.827890e-04
2009-07-10  8.341704e-04
2009-07-13  7.173409e-04
2009-07-14 -7.849865e-04
2009-07-15  8.283819e-04
2009-07-16 -1.018878e-03
2009-07-17  1.316376e-04
2009-07-20  8.651035e-04
2009-07-21  2.596456e-04
2009-07-22  1.708344e-04
2009-07-23  6.787717e-04
2009-07-24 -5.252447e-04
2009-07-27  3.753470e-03
2009-07-28  1.181179e-03
2009-07-29  4.429110e-05
2009-07-30  1.016374e-04
2009-07-31  6.172288e-04
2009-08-03  1.093503e-03
2009-08-04  1.348916e-04
2009-08-05  7.283061e-04
2009-08-06  5.695041e-04
2009-08-07  1.188742e-03
2009-08-10  4.720035e-04
2009-08-11  8.577287e-04
2009-08-12  1.101168e-03
2009-08-13 -2.056867e-05
2009-08-14  4.885472e-04
2009-08-17  5.210864e-04
2009-08-18  1.335162e-03
2009-08-19 -1.189407e-04
2009-08-20  5.209036e-04
2009-08-21  6.011438e-04
2009-08-24 -5.486027e-04
2009-08-25  2.769533e-04
2009-08-26  6.331150e-04
2009-08-27  7.711743e-04
2009-08-28  4.175768e-04
2009-08-31  6.484119e-04
2009-09-01  6.790647e-04
2009-09-02  1.629847e-03
2009-09-03  8.536084e-04
2009-09-04  2.370655e-04
2009-09-08 -1.664513e-04
2009-09-09  3.260471e-04
2009-09-10  6.940280e-04
2009-09-11  2.975433e-04
2009-09-14  8.447774e-04
2009-09-15  4.202607e-04
2009-09-16  3.307221e-04
2009-09-17  6.331150e-04
2009-09-18  4.831176e-04
2009-09-21  6.928649e-04
2009-09-22  5.732706e-04
2009-09-23 -6.910476e-05
2009-09-24  7.211345e-04
2009-09-25  2.949586e-04
2009-09-28  1.201425e-03
2009-09-29  2.188733e-04
2009-09-30  7.501938e-04
2009-10-01  6.771571e-04
2009-10-02  1.867608e-03
2009-10-05  5.115695e-04
2009-10-06  1.117724e-03
2009-10-07 -8.789873e-05
2009-10-08  6.481711e-04
2009-10-09 -2.252780e-04
2009-10-12  8.098233e-04
2009-10-13  3.816221e-04
2009-10-14  5.008363e-04
2009-10-15  4.134310e-04
2009-10-16 -4.589270e-04
2009-10-19  9.303079e-04
2009-10-20  8.328072e-04
2009-10-21  6.187872e-04
2009-10-22  3.320883e-04
2009-10-23  6.188915e-04
2009-10-26 -1.399713e-03
2009-10-27 -2.572327e-04
2009-10-28  7.517299e-04
2009-10-29  1.386723e-03
2009-10-30  3.633141e-04
2009-11-02  1.289454e-03
2009-11-03  4.286400e-04
2009-11-04  1.107642e-03
2009-11-05 -9.459845e-05
2009-11-06  8.082266e-05
2009-11-09  5.667222e-04
2009-11-10  1.019649e-05
2009-11-11  6.070362e-04
2009-11-12  4.897788e-04
2009-11-13  3.215940e-04
2009-11-16  2.855249e-04
2009-11-17  7.479125e-04
2009-11-18 -1.251786e-04
2009-11-19  4.945110e-04
2009-11-20  1.047392e-03
2009-11-23  8.361954e-04
2009-11-24  2.247508e-04
2009-11-25  6.709890e-04
2009-11-27  7.847629e-04
2009-11-30  1.356371e-03
2009-12-01  3.873289e-04
2009-12-02 -1.380409e-04
2009-12-03  9.228201e-04
2009-12-04  5.696499e-04
2009-12-07  4.430231e-04
2009-12-08  8.726797e-04
2009-12-09  9.122660e-04
2009-12-10  4.541619e-04
2009-12-11  4.295434e-04
2009-12-14  6.584277e-04
2009-12-15  3.038736e-04
2009-12-16  7.461017e-04
2009-12-17  5.323780e-04
2009-12-18  1.261011e-03
2009-12-21 -3.374030e-04
2009-12-22  4.339019e-04
2009-12-23  2.615635e-04
2009-12-24  5.104711e-04
2009-12-28  5.353239e-04
