date;ret
30/04/2012;9.179748e-03
01/05/2012;2.033107e-03
02/05/2012;-2.981863e-03
03/05/2012;-2.344118e-04
04/05/2012;3.778577e-03
07/05/2012;-3.445790e-03
08/05/2012;-3.698274e-03
09/05/2012;1.083631e-03
10/05/2012;6.740857e-03
11/05/2012;-7.270785e-03
14/05/2012;-2.030878e-03
15/05/2012;-5.108686e-03
16/05/2012;1.568620e-03
17/05/2012;-2.167761e-03
18/05/2012;4.564878e-04
21/05/2012;2.096645e-03
22/05/2012;-2.173334e-03
23/05/2012;-4.874131e-03
24/05/2012;3.143722e-03
25/05/2012;-4.326658e-03
29/05/2012;4.068589e-03
30/05/2012;1.638434e-03
31/05/2012;3.036977e-03
01/06/2012;2.136486e-03
04/06/2012;2.617252e-04
05/06/2012;3.143511e-03
06/06/2012;-7.400860e-03
07/06/2012;3.061346e-04
08/06/2012;-1.392003e-03
11/06/2012;6.430694e-04
12/06/2012;-1.877374e-03
13/06/2012;2.308896e-03
14/06/2012;-3.127680e-04
15/06/2012;3.042755e-03
18/06/2012;-1.472703e-03
19/06/2012;2.085504e-04
20/06/2012;-1.094138e-03
21/06/2012;6.187493e-04
22/06/2012;-9.401567e-05
25/06/2012;5.143637e-04
26/06/2012;-2.223905e-04
27/06/2012;-2.553737e-03
28/06/2012;1.546687e-03
29/06/2012;4.499069e-04
02/07/2012;-4.057893e-03
03/07/2012;1.418616e-03
05/07/2012;-4.979334e-03
06/07/2012;2.130493e-03
09/07/2012;1.484864e-03
10/07/2012;-9.422957e-04
11/07/2012;5.611347e-04
12/07/2012;9.184433e-04
13/07/2012;-1.057701e-03
16/07/2012;-2.929686e-03
17/07/2012;-2.719932e-03
18/07/2012;4.501739e-03
19/07/2012;7.302174e-03
20/07/2012;2.077576e-03
23/07/2012;1.754556e-03
24/07/2012;1.932898e-05
25/07/2012;2.789779e-03
26/07/2012;-6.148877e-03
27/07/2012;2.688032e-03
30/07/2012;1.759921e-03
31/07/2012;-1.048205e-03
01/08/2012;-9.545233e-04
02/08/2012;2.984151e-04
03/08/2012;-2.813750e-03
06/08/2012;7.088339e-04
07/08/2012;-1.998665e-03
08/08/2012;-5.083064e-05
09/08/2012;4.266882e-04
10/08/2012;-3.081880e-04
13/08/2012;1.542472e-03
14/08/2012;3.163533e-04
15/08/2012;3.959444e-04
16/08/2012;1.874765e-03
17/08/2012;-1.451715e-03
20/08/2012;2.426019e-05
21/08/2012;-5.703904e-03
22/08/2012;-1.115729e-03
23/08/2012;1.839812e-03
24/08/2012;-3.530300e-03
