date        sgarchvol 
2007-07-23 0.012776491
2007-07-24 0.012487286
2007-07-25 0.012573322
2007-07-26 0.012318089
2007-07-27 0.013274754
2007-07-30 0.013778320
2007-07-31 0.013458069
2007-08-01 0.013565511
2007-08-02 0.013446496
2007-08-03 0.013227888
2007-08-06 0.013681574
2007-08-07 0.014073312
2007-08-08 0.013743997
2007-08-09 0.013828054
2007-08-10 0.014576942
2007-08-13 0.015005192
2007-08-14 0.014668850
2007-08-15 0.014495076
2007-08-16 0.014235255
2007-08-17 0.014126308
2007-08-20 0.014220340
2007-08-21 0.013886503
2007-08-22 0.013668000
2007-08-23 0.013392948
2007-08-24 0.013093449
2007-08-27 0.013391095
2007-08-28 0.013357056
2007-08-29 0.013851587
2007-08-30 0.014505828
2007-08-31 0.014220487
2007-09-04 0.014042354
2007-09-05 0.013722017
2007-09-06 0.013687150
2007-09-07 0.013767466
2007-09-10 0.013992893
2007-09-11 0.013666757
2007-09-12 0.013787472
2007-09-13 0.013467633
2007-09-14 0.013260435
2007-09-17 0.013002432
2007-09-18 0.012968354
2007-09-19 0.012753363
2007-09-20 0.012659162
2007-09-21 0.012558749
2007-09-24 0.012391720
2007-09-25 0.012547026
2007-09-26 0.012784494
2007-09-27 0.012510378
2007-09-28 0.012231695
2007-10-01 0.011965957
2007-10-02 0.011915177
2007-10-03 0.011673898
2007-10-04 0.011607520
2007-10-05 0.011506003
2007-10-08 0.011288405
2007-10-09 0.011047782
2007-10-10 0.010967535
2007-10-11 0.010768046
2007-10-12 0.010853243
2007-10-15 0.010781276
2007-10-16 0.010617825
2007-10-17 0.010582760
2007-10-18 0.011761984
2007-10-19 0.011512842
2007-10-22 0.013482514
2007-10-23 0.013390295
2007-10-24 0.013369369
2007-10-25 0.013284858
2007-10-26 0.013999269
2007-10-29 0.025502187
2007-10-30 0.025040523
2007-10-31 0.025228587
2007-11-01 0.025782042
2007-11-02 0.025151317
2007-11-05 0.024500378
2007-11-06 0.023967654
2007-11-07 0.023448148
2007-11-08 0.023554265
2007-11-09 0.023523215
2007-11-12 0.023903580
2007-11-13 0.023424074
2007-11-14 0.024184133
2007-11-15 0.023843952
2007-11-16 0.023265896
2007-11-19 0.022762190
2007-11-20 0.022202197
2007-11-21 0.022002245
2007-11-23 0.021581691
2007-11-26 0.021053320
2007-11-27 0.021945894
2007-11-28 0.021390291
2007-11-29 0.021276096
2007-11-30 0.020754300
2007-12-03 0.020227962
2007-12-04 0.020287173
2007-12-05 0.019810365
2007-12-06 0.021499730
2007-12-07 0.021102117
2007-12-10 0.020567664
2007-12-11 0.020092622
2007-12-12 0.020093717
2007-12-13 0.019722753
2007-12-14 0.019817549
2007-12-17 0.019322616
2007-12-18 0.019802000
2007-12-19 0.019423729
2007-12-20 0.018936279
2007-12-21 0.019033777
2007-12-24 0.018849797
2007-12-26 0.018643153
2007-12-27 0.018177614
2007-12-28 0.018204642
2007-12-31 0.017769539
2008-01-02 0.017668503
2008-01-03 0.017425735
2008-01-04 0.017015195
2008-01-07 0.017841828
2008-01-08 0.017453317
2008-01-09 0.018727828
2008-01-10 0.019414286
2008-01-11 0.018947169
2008-01-14 0.018707024
2008-01-15 0.018496354
2008-01-16 0.018243098
2008-01-17 0.018569777
2008-01-18 0.018133033
2008-01-22 0.017702684
2008-01-23 0.018790861
2008-01-24 0.018324808
2008-01-25 0.020132403
2008-01-28 0.019756548
2008-01-29 0.019332145
2008-01-30 0.018872897
2008-01-31 0.018637095
2008-02-01 0.018367648
2008-02-04 0.023497055
2008-02-05 0.022989164
2008-02-06 0.024002181
2008-02-07 0.023807858
2008-02-08 0.023436423
2008-02-11 0.023086892
2008-02-12 0.022687178
2008-02-13 0.022123446
2008-02-14 0.022092983
2008-02-15 0.021858193
2008-02-19 0.021315072
2008-02-20 0.020812341
2008-02-21 0.020285624
2008-02-22 0.019804786
2008-02-25 0.019632917
2008-02-26 0.019173783
2008-02-27 0.019173739
2008-02-28 0.018726543
2008-02-29 0.018475660
2008-03-03 0.019027378
2008-03-04 0.018649869
2008-03-05 0.018836447
2008-03-06 0.018844912
2008-03-07 0.018946079
2008-03-10 0.018617340
2008-03-11 0.018200078
2008-03-12 0.020296643
2008-03-13 0.020461692
2008-03-14 0.019944984
2008-03-17 0.020183585
2008-03-18 0.019846603
2008-03-19 0.021283707
2008-03-20 0.021696557
2008-03-24 0.021577120
2008-03-25 0.021028355
2008-03-26 0.020497736
2008-03-27 0.020524295
2008-03-28 0.020447593
2008-03-31 0.019972096
2008-04-01 0.019813551
2008-04-02 0.021243902
2008-04-03 0.020890392
2008-04-04 0.020408805
2008-04-07 0.019922576
2008-04-08 0.019420611
2008-04-09 0.019229720
2008-04-10 0.018771296
2008-04-11 0.018369965
2008-04-14 0.019112533
2008-04-15 0.018733479
2008-04-16 0.018317805
2008-04-17 0.018688044
2008-04-18 0.018327286
2008-04-21 0.018829914
2008-04-22 0.018608246
2008-04-23 0.018200321
2008-04-24 0.019851427
2008-04-25 0.019496741
2008-04-28 0.023783199
2008-04-29 0.024088057
2008-04-30 0.023646885
2008-05-01 0.023064898
2008-05-02 0.023502710
2008-05-05 0.022940652
2008-05-06 0.022396008
2008-05-07 0.022324297
2008-05-08 0.022104020
2008-05-09 0.021541104
2008-05-12 0.021006381
2008-05-13 0.020961296
2008-05-14 0.020449649
2008-05-15 0.019956441
2008-05-16 0.019821625
2008-05-19 0.019655649
2008-05-20 0.019613992
2008-05-21 0.019918340
2008-05-22 0.019866179
2008-05-23 0.019432665
2008-05-27 0.019269511
2008-05-28 0.019025984
2008-05-29 0.018684712
2008-05-30 0.018239845
2008-06-02 0.017786211
2008-06-03 0.017882677
2008-06-04 0.017933644
2008-06-05 0.017577411
2008-06-06 0.018208897
2008-06-09 0.018974812
2008-06-10 0.018574580
2008-06-11 0.018159290
2008-06-12 0.018849269
2008-06-13 0.020581332
2008-06-16 0.021101450
2008-06-17 0.020603405
2008-06-18 0.020116105
2008-06-19 0.019814436
2008-06-20 0.019649337
2008-06-23 0.019979310
2008-06-24 0.019605859
2008-06-25 0.019229321
2008-06-26 0.019387537
2008-06-27 0.019547752
2008-06-30 0.019090387
2008-07-01 0.018647350
2008-07-02 0.018986192
2008-07-03 0.020397180
2008-07-07 0.019894028
2008-07-08 0.019394256
2008-07-09 0.018986545
2008-07-10 0.019349023
2008-07-11 0.018951616
2008-07-14 0.018579983
2008-07-15 0.018147417
2008-07-16 0.019814994
2008-07-17 0.021537602
2008-07-18 0.021085367
2008-07-21 0.024822885
2008-07-22 0.024271750
2008-07-23 0.023678912
2008-07-24 0.023695695
2008-07-25 0.024672893
2008-07-28 0.024846788
2008-07-29 0.024916618
2008-07-30 0.024843695
2008-07-31 0.024217256
2008-08-01 0.024035719
2008-08-04 0.023564497
2008-08-05 0.023013161
2008-08-06 0.023887003
2008-08-07 0.024270764
2008-08-08 0.023829450
2008-08-11 0.023979746
2008-08-12 0.023448967
2008-08-13 0.022904424
2008-08-14 0.022394179
2008-08-15 0.021821353
2008-08-18 0.021286699
2008-08-19 0.020776409
2008-08-20 0.020380629
2008-08-21 0.019869045
2008-08-22 0.019398013
2008-08-25 0.019661639
2008-08-26 0.019236133
2008-08-27 0.019054972
2008-08-28 0.018715350
2008-08-29 0.018490616
2008-09-02 0.018840509
2008-09-03 0.018452201
2008-09-04 0.018086378
2008-09-05 0.018285188
2008-09-08 0.018884402
2008-09-09 0.018846116
2008-09-10 0.018377688
2008-09-11 0.018139401
2008-09-12 0.019255690
2008-09-15 0.018898282
2008-09-16 0.019629419
2008-09-17 0.020452642
2008-09-18 0.023597791
2008-09-19 0.023824556
2008-09-22 0.023234868
2008-09-23 0.022727314
2008-09-24 0.022145338
2008-09-25 0.021706879
2008-09-26 0.022523877
2008-09-29 0.022922306
2008-09-30 0.030023506
2008-10-01 0.032937363
2008-10-02 0.032128191
2008-10-03 0.031355120
2008-10-06 0.030533607
2008-10-07 0.032207929
2008-10-08 0.035003271
2008-10-09 0.034156349
2008-10-10 0.034024616
2008-10-13 0.034161061
2008-10-14 0.053808051
2008-10-15 0.053881922
2008-10-16 0.054222688
2008-10-17 0.054929243
2008-10-20 0.053521027
2008-10-21 0.052606926
2008-10-22 0.052753415
2008-10-23 0.054416970
2008-10-24 0.053592243
2008-10-27 0.052297893
2008-10-28 0.051564391
2008-10-29 0.054220624
2008-10-30 0.052780429
2008-10-31 0.051509690
2008-11-03 0.050232065
2008-11-04 0.048968674
2008-11-05 0.048505813
2008-11-06 0.049305021
2008-11-07 0.049603564
2008-11-10 0.048728360
2008-11-11 0.047480559
2008-11-12 0.046228382
2008-11-13 0.046059068
2008-11-14 0.046047369
2008-11-17 0.046648398
2008-11-18 0.046205777
2008-11-19 0.045244199
2008-11-20 0.046728102
2008-11-21 0.046490964
2008-11-24 0.053122847
2008-11-25 0.052975219
2008-11-26 0.052155293
2008-11-28 0.051061412
2008-12-01 0.049795756
2008-12-02 0.051814566
2008-12-03 0.050840017
2008-12-04 0.050191157
2008-12-05 0.049650522
2008-12-08 0.049138470
2008-12-09 0.049542658
2008-12-10 0.048437839
2008-12-11 0.047143129
2008-12-12 0.047690853
2008-12-15 0.046432446
2008-12-16 0.045363231
2008-12-17 0.045933344
2008-12-18 0.045016170
2008-12-19 0.044029290
2008-12-22 0.042916234
2008-12-23 0.041776397
2008-12-24 0.040677180
2008-12-26 0.039622034
2008-12-29 0.038574170
2008-12-30 0.037613542
2008-12-31 0.036880897
2009-01-02 0.035917762
2009-01-05 0.036448992
2009-01-06 0.035538100
2009-01-07 0.034688433
2009-01-08 0.036520068
2009-01-09 0.036230322
2009-01-12 0.035951689
2009-01-13 0.035007572
2009-01-14 0.034308987
2009-01-15 0.034482846
2009-01-16 0.033611128
2009-01-20 0.033168893
2009-01-21 0.035359100
2009-01-22 0.036124578
2009-01-23 0.044269979
2009-01-26 0.043101898
2009-01-27 0.042318255
2009-01-28 0.041191748
2009-01-29 0.040376062
2009-01-30 0.039735496
2009-02-02 0.039224338
2009-02-03 0.039366429
2009-02-04 0.039233705
2009-02-05 0.038218592
2009-02-06 0.037520623
2009-02-09 0.037242231
2009-02-10 0.036355994
2009-02-11 0.036214847
2009-02-12 0.035583228
2009-02-13 0.034644107
2009-02-17 0.033798146
2009-02-18 0.034580291
2009-02-19 0.033666855
2009-02-20 0.032897674
2009-02-23 0.032045300
2009-02-24 0.032818549
2009-02-25 0.031960583
2009-02-26 0.031258499
2009-02-27 0.031329019
2009-03-02 0.030754702
2009-03-03 0.030402619
2009-03-04 0.029626268
2009-03-05 0.029036506
2009-03-06 0.030792918
2009-03-09 0.029983716
2009-03-10 0.029272492
2009-03-11 0.034750442
2009-03-12 0.034898907
2009-03-13 0.034008735
2009-03-16 0.033484151
2009-03-17 0.033084886
2009-03-18 0.033437527
2009-03-19 0.032561492
2009-03-20 0.031783864
2009-03-23 0.030971352
2009-03-24 0.034535401
2009-03-25 0.034012984
2009-03-26 0.033124075
2009-03-27 0.034398621
2009-03-30 0.034586773
2009-03-31 0.034690142
2009-04-01 0.035664425
2009-04-02 0.036581085
2009-04-03 0.035613903
2009-04-06 0.035284063
2009-04-07 0.034350494
2009-04-08 0.033443074
2009-04-09 0.032953009
2009-04-13 0.032560200
2009-04-14 0.031720592
2009-04-15 0.031026665
2009-04-16 0.030859208
2009-04-17 0.032036989
2009-04-20 0.031889356
2009-04-21 0.031867235
2009-04-22 0.031318651
2009-04-23 0.030592692
2009-04-24 0.029828938
2009-04-27 0.037579756
2009-04-28 0.037028149
2009-04-29 0.036451203
2009-04-30 0.035658097
2009-05-01 0.034714213
2009-05-04 0.033798550
2009-05-05 0.032913955
2009-05-06 0.032385885
2009-05-07 0.031532870
2009-05-08 0.031205883
2009-05-11 0.030402393
2009-05-12 0.029634104
2009-05-13 0.029596438
2009-05-14 0.028874551
2009-05-15 0.028326332
2009-05-18 0.027635809
2009-05-19 0.027229601
2009-05-20 0.026590862
2009-05-21 0.025906540
2009-05-22 0.026040151
2009-05-26 0.025382047
2009-05-27 0.025604958
2009-05-28 0.025067257
2009-05-29 0.024663305
2009-06-01 0.024490848
2009-06-02 0.024464220
2009-06-03 0.023832672
2009-06-04 0.023460295
2009-06-05 0.022873973
2009-06-08 0.022498971
2009-06-09 0.021949507
2009-06-10 0.021389306
2009-06-11 0.021367554
2009-06-12 0.020994498
2009-06-15 0.021025460
2009-06-16 0.020503829
2009-06-17 0.019984923
2009-06-18 0.019591142
2009-06-19 0.019191764
2009-06-22 0.019467321
2009-06-23 0.020461405
2009-06-24 0.019947887
2009-06-25 0.019476309
2009-06-26 0.019214763
2009-06-29 0.019237848
2009-06-30 0.019365819
2009-07-01 0.018906824
2009-07-02 0.018593473
2009-07-06 0.019265918
2009-07-07 0.018870179
2009-07-08 0.019597086
2009-07-09 0.019104414
2009-07-10 0.018675995
2009-07-13 0.018221715
2009-07-14 0.019655032
2009-07-15 0.019206804
2009-07-16 0.021141162
2009-07-17 0.020802249
2009-07-20 0.020334241
2009-07-21 0.019930250
2009-07-22 0.019604870
2009-07-23 0.019116371
2009-07-24 0.019850666
2009-07-27 0.027117454
2009-07-28 0.026637503
2009-07-29 0.026165573
2009-07-30 0.025667401
2009-07-31 0.025001500
2009-08-03 0.024530927
2009-08-04 0.024066176
2009-08-05 0.023456825
2009-08-06 0.022854346
2009-08-07 0.022543372
2009-08-10 0.021980781
2009-08-11 0.021472683
2009-08-12 0.021137393
2009-08-13 0.020945145
2009-08-14 0.020425599
2009-08-17 0.019915215
2009-08-18 0.019904704
2009-08-19 0.019891132
2009-08-20 0.019396348
2009-08-21 0.018908964
2009-08-24 0.019711175
2009-08-25 0.019317552
2009-08-26 0.018833091
2009-08-27 0.018388821
2009-08-28 0.017967007
2009-08-31 0.017522976
2009-09-01 0.017095730
2009-09-02 0.017782725
2009-09-03 0.017406207
2009-09-04 0.017122908
2009-09-08 0.017341970
2009-09-09 0.016999159
2009-09-10 0.016590127
2009-09-11 0.016292130
2009-09-14 0.015960495
2009-09-15 0.015614560
2009-09-16 0.015329179
2009-09-17 0.014962355
2009-09-18 0.014624806
2009-09-21 0.014287885
2009-09-22 0.013953227
2009-09-23 0.014225148
2009-09-24 0.013908097
2009-09-25 0.013713424
2009-09-28 0.013867742
2009-09-29 0.013745448
2009-09-30 0.013453864
2009-10-01 0.013150259
2009-10-02 0.014934861
2009-10-05 0.014590403
2009-10-06 0.014575281
2009-10-07 0.014835545
2009-10-08 0.014484929
2009-10-09 0.015008424
2009-10-12 0.014701632
2009-10-13 0.014417132
2009-10-14 0.014091584
2009-10-15 0.013810873
2009-10-16 0.014945214
2009-10-19 0.014719320
2009-10-20 0.014434733
2009-10-21 0.014094319
2009-10-22 0.013863650
2009-10-23 0.013540725
2009-10-26 0.017936435
2009-10-27 0.018252721
2009-10-28 0.017820046
2009-10-29 0.018005211
2009-10-30 0.017619665
2009-11-02 0.017671418
2009-11-03 0.017267756
2009-11-04 0.017111774
2009-11-05 0.017219788
2009-11-06 0.017093392
2009-11-09 0.016674962
2009-11-10 0.016661093
2009-11-11 0.016253685
2009-11-12 0.015874084
2009-11-13 0.015585462
2009-11-16 0.015333241
2009-11-17 0.014989695
2009-11-18 0.015284978
2009-11-19 0.014934020
2009-11-20 0.014819015
2009-11-23 0.014532911
2009-11-24 0.014375533
2009-11-25 0.014042093
2009-11-27 0.013755539
2009-11-30 0.014177512
2009-12-01 0.013907999
2009-12-02 0.014308450
2009-12-03 0.014101410
2009-12-04 0.013772812
2009-12-07 0.013488754
2009-12-08 0.013274645
2009-12-09 0.013100234
2009-12-10 0.012833858
2009-12-11 0.012588255
2009-12-14 0.012308781
2009-12-15 0.012172333
2009-12-16 0.011931782
2009-12-17 0.011677854
2009-12-18 0.012087105
2009-12-21 0.013122336
2009-12-22 0.012864560
2009-12-23 0.012744007
2009-12-24 0.012469233
2009-12-28 0.012197189
2009-12-29 0.011976064
2009-12-30 0.011801697
2009-12-31 0.012001711
2010-01-04 0.012305507
2010-01-05 0.012491375
2010-01-06 0.012211305
2010-01-07 0.012041266
2010-01-08 0.012044449
2010-01-11 0.011862944
2010-01-12 0.011999831
2010-01-13 0.011852905
2010-01-14 0.011758378
2010-01-15 0.012324192
2010-01-19 0.012082407
2010-01-20 0.011924985
2010-01-21 0.012297939
2010-01-22 0.012833336
2010-01-25 0.014954245
2010-01-26 0.014841441
2010-01-27 0.014541609
2010-01-28 0.014244741
2010-01-29 0.014496515
2010-02-01 0.016174863
2010-02-02 0.015873554
2010-02-03 0.015491466
2010-02-04 0.015166781
2010-02-05 0.016150584
2010-02-08 0.015813219
2010-02-09 0.015648967
2010-02-10 0.015433420
2010-02-11 0.015066061
2010-02-12 0.014733884
2010-02-16 0.014484434
2010-02-17 0.014797900
2010-02-18 0.014554637
2010-02-19 0.014498112
2010-02-22 0.014261474
2010-02-23 0.013934306
2010-02-24 0.014012030
2010-02-25 0.013869298
2010-02-26 0.013551855
2010-03-01 0.013244369
2010-03-02 0.013204331
2010-03-03 0.013684751
2010-03-04 0.013368085
2010-03-05 0.013115648
2010-03-08 0.012824592
2010-03-09 0.012534752
2010-03-10 0.012311238
2010-03-11 0.012095052
2010-03-12 0.011921395
2010-03-15 0.011671879
2010-03-16 0.011417671
2010-03-17 0.011181336
2010-03-18 0.011100182
2010-03-19 0.010869084
2010-03-22 0.010645694
2010-03-23 0.010425429
2010-03-24 0.010406137
2010-03-25 0.010372033
2010-03-26 0.010490905
2010-03-29 0.010655637
2010-03-30 0.010458019
2010-03-31 0.010317173
2010-04-01 0.010812012
2010-04-05 0.010650587
2010-04-06 0.010453416
2010-04-07 0.010241855
2010-04-08 0.010035094
2010-04-09 0.010723192
2010-04-12 0.010932456
2010-04-13 0.010706841
2010-04-14 0.010516185
2010-04-15 0.010626420
2010-04-16 0.010408615
2010-04-19 0.010326637
2010-04-20 0.010443977
2010-04-21 0.010462657
2010-04-22 0.010255134
2010-04-23 0.010051491
2010-04-26 0.010384306
2010-04-27 0.010216406
2010-04-28 0.010221289
2010-04-29 0.010018992
2010-04-30 0.009832518
2010-05-03 0.010270798
2010-05-04 0.010307351
2010-05-05 0.011526378
2010-05-06 0.011505043
2010-05-07 0.013156200
2010-05-10 0.014281924
2010-05-11 0.015083484
2010-05-12 0.014736788
2010-05-13 0.015006175
2010-05-14 0.014747657
2010-05-17 0.014626652
2010-05-18 0.014280438
2010-05-19 0.014063161
2010-05-20 0.014064559
2010-05-21 0.016582405
2010-05-24 0.016359123
2010-05-25 0.016727187
2010-05-26 0.016427677
2010-05-27 0.018599718
2010-05-28 0.020190304
2010-06-01 0.019772888
2010-06-02 0.019285111
2010-06-03 0.019420218
2010-06-04 0.019215972
2010-06-07 0.020893063
2010-06-08 0.020872049
2010-06-09 0.020420153
2010-06-10 0.020138200
2010-06-11 0.019709375
2010-06-14 0.020088315
2010-06-15 0.019644732
2010-06-16 0.021379814
2010-06-17 0.020972142
2010-06-18 0.020441192
2010-06-21 0.019928648
2010-06-22 0.019915394
2010-06-23 0.019490994
2010-06-24 0.019466593
2010-06-25 0.019205729
2010-06-28 0.019245271
2010-06-29 0.018891456
2010-06-30 0.020745748
2010-07-01 0.020455151
2010-07-02 0.019981419
2010-07-06 0.019499044
2010-07-07 0.019716282
2010-07-08 0.019725702
2010-07-09 0.019248611
2010-07-12 0.018822808
2010-07-13 0.019049250
2010-07-14 0.018752746
2010-07-15 0.018475897
2010-07-16 0.018021304
2010-07-19 0.018476897
2010-07-20 0.018257435
2010-07-21 0.017926792
2010-07-22 0.017806541
2010-07-23 0.018500962
2010-07-26 0.018044525
2010-07-27 0.017760019
2010-07-28 0.017324098
2010-07-29 0.017014034
2010-07-30 0.016605119
2010-08-02 0.016333371
2010-08-03 0.016542309
2010-08-04 0.016220791
2010-08-05 0.016302381
2010-08-06 0.016254997
2010-08-09 0.015926696
2010-08-10 0.015545688
2010-08-11 0.015965191
2010-08-12 0.015715474
2010-08-13 0.015743027
2010-08-16 0.015395310
2010-08-17 0.015045679
2010-08-18 0.014994804
2010-08-19 0.014662264
2010-08-20 0.014773532
2010-08-23 0.014577624
2010-08-24 0.014236091
2010-08-25 0.014109752
2010-08-26 0.013785186
2010-08-27 0.013754687
2010-08-30 0.013464677
2010-08-31 0.013475110
2010-09-01 0.013286506
2010-09-02 0.013590025
2010-09-03 0.013277205
2010-09-07 0.013355655
2010-09-08 0.013449214
2010-09-09 0.013146412
2010-09-10 0.012859670
2010-09-13 0.012679486
2010-09-14 0.017179538
2010-09-15 0.016780237
2010-09-16 0.016382661
2010-09-17 0.016078880
2010-09-20 0.015730873
2010-09-21 0.015449570
2010-09-22 0.015313191
2010-09-23 0.015779022
2010-09-24 0.015506023
2010-09-27 0.015449370
2010-09-28 0.015090812
2010-09-29 0.014743386
2010-09-30 0.014508474
2010-10-01 0.014167874
2010-10-04 0.013886010
2010-10-05 0.014307829
2010-10-06 0.014543628
2010-10-07 0.014211988
2010-10-08 0.013899805
2010-10-11 0.013577242
2010-10-12 0.013262974
2010-10-13 0.013122433
2010-10-14 0.013598328
2010-10-15 0.013333046
2010-10-18 0.013292113
2010-10-19 0.013196273
2010-10-20 0.014449870
2010-10-21 0.014216949
2010-10-22 0.013907941
2010-10-25 0.013593339
2010-10-26 0.013409234
2010-10-27 0.014524647
2010-10-28 0.014228883
2010-10-29 0.014017948
2010-11-01 0.014065389
2010-11-02 0.013916999
2010-11-03 0.014052431
2010-11-04 0.014082342
2010-11-05 0.013774024
2010-11-08 0.013702145
2010-11-09 0.013393300
2010-11-10 0.013125381
2010-11-11 0.012827430
2010-11-12 0.012756991
2010-11-15 0.012996074
2010-11-16 0.012723000
2010-11-17 0.012624066
2010-11-18 0.012548612
2010-11-19 0.012471191
2010-11-22 0.012281432
2010-11-23 0.012009315
2010-11-24 0.012997971
2010-11-26 0.012876075
2010-11-29 0.012644410
2010-11-30 0.012365151
2010-12-01 0.012104157
2010-12-02 0.013694265
2010-12-03 0.015233990
2010-12-06 0.014899124
2010-12-07 0.014641071
2010-12-08 0.014294516
2010-12-09 0.014255939
2010-12-10 0.013992651
2010-12-13 0.013815796
2010-12-14 0.013524819
2010-12-15 0.013535199
2010-12-16 0.013336364
2010-12-17 0.013066940
2010-12-20 0.012799683
2010-12-21 0.012541595
2010-12-22 0.012417592
2010-12-23 0.012166983
2010-12-27 0.011919361
2010-12-28 0.011829870
2010-12-29 0.011588646
2010-12-30 0.011347496
2010-12-31 0.011161990
2011-01-03 0.010929411
2011-01-04 0.010707397
2011-01-05 0.010510701
2011-01-06 0.010333056
2011-01-07 0.012043198
2011-01-10 0.011929544
2011-01-11 0.012095645
2011-01-12 0.011874237
2011-01-13 0.012104639
2011-01-14 0.012219917
2011-01-18 0.011970513
2011-01-19 0.012023985
2011-01-20 0.011876762
2011-01-21 0.011669931
2011-01-24 0.011757870
2011-01-25 0.011830440
2011-01-26 0.011578169
2011-01-27 0.011597005
2011-01-28 0.011358754
2011-01-31 0.014309503
2011-02-01 0.013976467
2011-02-02 0.013792817
2011-02-03 0.013483792
2011-02-04 0.013412746
2011-02-07 0.013129880
2011-02-08 0.013265853
2011-02-09 0.012970405
2011-02-10 0.012951234
2011-02-11 0.013271635
2011-02-14 0.013157821
2011-02-15 0.012860690
2011-02-16 0.012615575
2011-02-17 0.012336218
2011-02-18 0.012147081
2011-02-22 0.011961892
2011-02-23 0.012403612
2011-02-24 0.012127063
2011-02-25 0.011938944
2011-02-28 0.011852092
2011-03-01 0.011592503
2011-03-02 0.011949545
2011-03-03 0.011717797
2011-03-04 0.011496678
2011-03-07 0.011488300
2011-03-08 0.011449832
2011-03-09 0.011306364
2011-03-10 0.011069089
2011-03-11 0.011690161
2011-03-14 0.011657655
2011-03-15 0.011404122
2011-03-16 0.011510428
2011-03-17 0.012555698
2011-03-18 0.012275868
2011-03-21 0.012002353
2011-03-22 0.012650233
2011-03-23 0.012372309
2011-03-24 0.012260880
2011-03-25 0.012197764
2011-03-28 0.012067674
2011-03-29 0.011974039
2011-03-30 0.011723469
2011-03-31 0.011504058
2011-04-01 0.011453111
2011-04-04 0.011224805
2011-04-05 0.010995068
2011-04-06 0.010928499
2011-04-07 0.011143133
2011-04-08 0.010909636
2011-04-11 0.010758102
2011-04-12 0.010576255
2011-04-13 0.010825139
2011-04-14 0.010601497
2011-04-15 0.010578793
2011-04-18 0.010378266
2011-04-19 0.010536643
2011-04-20 0.010330748
2011-04-21 0.011459950
2011-04-25 0.011443130
2011-04-26 0.011214925
2011-04-27 0.012064632
2011-04-28 0.011892344
2011-04-29 0.011939334
2011-05-02 0.013567412
2011-05-03 0.013477662
2011-05-04 0.013218765
2011-05-05 0.013077481
2011-05-06 0.013025517
2011-05-09 0.012740190
2011-05-10 0.012462501
2011-05-11 0.012284144
2011-05-12 0.012359051
2011-05-13 0.012094018
2011-05-16 0.012147014
2011-05-17 0.012650166
2011-05-18 0.012395301
2011-05-19 0.012201248
2011-05-20 0.011930664
2011-05-23 0.011889280
2011-05-24 0.012044864
2011-05-25 0.011783819
2011-05-26 0.011528081
2011-05-27 0.012095222
2011-05-31 0.011846591
2011-06-01 0.011783629
2011-06-02 0.012750011
2011-06-03 0.012640682
2011-06-06 0.012733730
2011-06-07 0.012471103
2011-06-08 0.012195472
2011-06-09 0.011994852
2011-06-10 0.011730310
2011-06-13 0.011752058
2011-06-14 0.011884629
2011-06-15 0.011726409
2011-06-16 0.012389169
2011-06-17 0.012336028
2011-06-20 0.012280410
2011-06-21 0.012143331
2011-06-22 0.012143770
2011-06-23 0.011932240
2011-06-24 0.011674739
2011-06-27 0.011864812
2011-06-28 0.014263162
2011-06-29 0.014893057
2011-06-30 0.014643648
2011-07-01 0.014656082
2011-07-05 0.014308759
2011-07-06 0.013972182
2011-07-07 0.013867640
2011-07-08 0.014028772
2011-07-11 0.013746242
2011-07-12 0.013679510
2011-07-13 0.013394409
2011-07-14 0.013100205
2011-07-15 0.012891871
2011-07-18 0.012847167
2011-07-19 0.012680890
2011-07-20 0.014749022
2011-07-21 0.014981315
2011-07-22 0.014625217
2011-07-25 0.014692501
2011-07-26 0.014652557
2011-07-27 0.014358191
2011-07-28 0.015351796
2011-07-29 0.015300255
2011-08-01 0.015192520
2011-08-02 0.014880875
2011-08-03 0.015092172
2011-08-04 0.014756882
2011-08-05 0.016710399
2011-08-08 0.016484096
2011-08-09 0.019384823
2011-08-10 0.021425273
2011-08-11 0.024320226
2011-08-12 0.025407368
2011-08-15 0.024767882
2011-08-16 0.024389713
2011-08-17 0.023760271
2011-08-18 0.023172321
2011-08-19 0.023213907
2011-08-22 0.023372698
2011-08-23 0.022786380
2011-08-24 0.023244355
2011-08-25 0.022696586
2011-08-26 0.022342568
2011-08-29 0.022624478
2011-08-30 0.022643401
2011-08-31 0.022306158
2011-09-01 0.021949597
2011-09-02 0.021674158
2011-09-06 0.021447938
2011-09-07 0.021078323
2011-09-08 0.020972330
2011-09-09 0.020516196
2011-09-12 0.020461389
2011-09-13 0.019977588
2011-09-14 0.019508088
2011-09-15 0.019407662
2011-09-16 0.019350738
2011-09-19 0.018888055
2011-09-20 0.018425087
2011-09-21 0.018086822
2011-09-22 0.019593228
2011-09-23 0.020835640
2011-09-26 0.020307386
2011-09-27 0.020067105
2011-09-28 0.019652777
2011-09-29 0.019181950
2011-09-30 0.018747193
2011-10-03 0.018998608
2011-10-04 0.018843106
2011-10-05 0.019797340
2011-10-06 0.019884897
2011-10-07 0.019753767
2011-10-10 0.019278896
2011-10-11 0.019681154
2011-10-12 0.019188682
2011-10-13 0.018713890
2011-10-14 0.018325585
2011-10-17 0.017879229
2011-10-18 0.017626693
2011-10-19 0.017391164
2011-10-20 0.017043569
2011-10-21 0.016650082
2011-10-24 0.016265413
2011-10-25 0.015870018
