ds;y;cutoff;y_forecasted
12/05/2020;125.09;01/03/2019;112.35
12/05/2020;125.09;01/04/2019;116.27
12/05/2020;125.09;01/05/2019;114.92
12/05/2020;125.09;01/06/2019;115.28
12/05/2020;125.09;01/07/2019;117.02
12/05/2020;125.09;01/08/2019;116.53
12/05/2020;125.09;01/09/2019;119.94
12/05/2020;125.09;01/10/2019;121.06
12/05/2020;125.09;01/11/2019;120.36
12/05/2020;125.09;01/12/2019;122.06
12/05/2020;125.09;01/01/2020;125.58
12/05/2020;125.09;01/02/2020;125.65
12/05/2020;125.09;01/03/2020;126.35
12/05/2020;125.09;01/04/2020;124.50
12/05/2020;125.09;01/05/2020;124.36
13/05/2020;125.14;01/01/2019;119.48
13/05/2020;125.14;01/02/2019;118.83
13/05/2020;125.14;01/03/2019;112.31
13/05/2020;125.14;01/04/2019;116.08
13/05/2020;125.14;01/05/2019;114.95
13/05/2020;125.14;01/06/2019;115.36
13/05/2020;125.14;01/07/2019;116.94
13/05/2020;125.14;01/08/2019;116.56
13/05/2020;125.14;01/09/2019;119.86
13/05/2020;125.14;01/10/2019;121.01
13/05/2020;125.14;01/11/2019;120.33
13/05/2020;125.14;01/12/2019;121.99
13/05/2020;125.14;01/01/2020;125.53
13/05/2020;125.14;01/02/2020;125.53
13/05/2020;125.14;01/03/2020;126.35
13/05/2020;125.14;01/04/2020;124.49
13/05/2020;125.14;01/05/2020;124.48
14/05/2020;125.41;01/01/2019;119.52
14/05/2020;125.41;01/02/2019;118.91
14/05/2020;125.41;01/03/2019;112.28
14/05/2020;125.41;01/04/2019;115.89
14/05/2020;125.41;01/05/2019;114.98
14/05/2020;125.41;01/06/2019;115.47
14/05/2020;125.41;01/07/2019;116.85
14/05/2020;125.41;01/08/2019;116.61
14/05/2020;125.41;01/09/2019;119.77
14/05/2020;125.41;01/10/2019;120.97
14/05/2020;125.41;01/11/2019;120.28
14/05/2020;125.41;01/12/2019;121.93
14/05/2020;125.41;01/01/2020;125.49
14/05/2020;125.41;01/02/2020;125.41
14/05/2020;125.41;01/03/2020;126.35
14/05/2020;125.41;01/04/2020;124.47
14/05/2020;125.41;01/05/2020;124.61
15/05/2020;125.27;01/01/2019;119.55
15/05/2020;125.27;01/02/2019;118.96
15/05/2020;125.27;01/03/2019;112.26
15/05/2020;125.27;01/04/2019;115.69
15/05/2020;125.27;01/05/2019;115.01
15/05/2020;125.27;01/06/2019;115.59
15/05/2020;125.27;01/07/2019;116.75
15/05/2020;125.27;01/08/2019;116.66
15/05/2020;125.27;01/09/2019;119.65
15/05/2020;125.27;01/10/2019;120.91
15/05/2020;125.27;01/11/2019;120.23
15/05/2020;125.27;01/12/2019;121.87
15/05/2020;125.27;01/01/2020;125.43
15/05/2020;125.27;01/02/2020;125.30
15/05/2020;125.27;01/03/2020;126.35
15/05/2020;125.27;01/04/2020;124.46
15/05/2020;125.27;01/05/2020;124.75
18/05/2020;125.27;01/01/2019;119.57
18/05/2020;125.27;01/02/2019;118.99
18/05/2020;125.27;01/03/2019;112.24
18/05/2020;125.27;01/04/2019;115.49
18/05/2020;125.27;01/05/2019;115.03
18/05/2020;125.27;01/06/2019;115.74
18/05/2020;125.27;01/07/2019;116.65
18/05/2020;125.27;01/08/2019;116.73
18/05/2020;125.27;01/09/2019;119.52
18/05/2020;125.27;01/10/2019;120.86
18/05/2020;125.27;01/11/2019;120.17
18/05/2020;125.27;01/12/2019;121.80
18/05/2020;125.27;01/01/2020;125.35
18/05/2020;125.27;01/02/2020;125.19
18/05/2020;125.27;01/03/2020;126.35
18/05/2020;125.27;01/04/2020;124.44
18/05/2020;125.27;01/05/2020;124.89
19/05/2020;123.39;01/01/2019;119.59
19/05/2020;123.39;01/02/2019;118.99
19/05/2020;123.39;01/03/2019;112.22
19/05/2020;123.39;01/04/2019;115.30
19/05/2020;123.39;01/05/2019;115.05
19/05/2020;123.39;01/06/2019;115.91
19/05/2020;123.39;01/07/2019;116.55
19/05/2020;123.39;01/08/2019;116.81
19/05/2020;123.39;01/09/2019;119.37
19/05/2020;123.39;01/10/2019;120.80
19/05/2020;123.39;01/11/2019;120.11
19/05/2020;123.39;01/12/2019;121.73
19/05/2020;123.39;01/01/2020;125.26
19/05/2020;123.39;01/02/2020;125.09
19/05/2020;123.39;01/03/2020;126.34
19/05/2020;123.39;01/04/2020;124.43
19/05/2020;123.39;01/05/2020;125.03
20/05/2020;123.39;01/01/2019;119.60
20/05/2020;123.39;01/02/2019;118.97
20/05/2020;123.39;01/03/2019;112.20
20/05/2020;123.39;01/04/2019;115.11
20/05/2020;123.39;01/05/2019;115.07
20/05/2020;123.39;01/06/2019;116.10
20/05/2020;123.39;01/07/2019;116.45
20/05/2020;123.39;01/08/2019;116.89
20/05/2020;123.39;01/09/2019;119.21
20/05/2020;123.39;01/10/2019;120.74
20/05/2020;123.39;01/11/2019;120.04
20/05/2020;123.39;01/12/2019;121.66
20/05/2020;123.39;01/01/2020;125.16
20/05/2020;123.39;01/02/2020;125.00
20/05/2020;123.39;01/03/2020;126.34
20/05/2020;123.39;01/04/2020;124.42
20/05/2020;123.39;01/05/2020;125.18
21/05/2020;123.24;01/01/2019;119.61
21/05/2020;123.24;01/02/2019;118.94
21/05/2020;123.24;01/03/2019;112.20
21/05/2020;123.24;01/04/2019;114.93
21/05/2020;123.24;01/05/2019;115.08
21/05/2020;123.24;01/06/2019;116.29
21/05/2020;123.24;01/07/2019;116.36
21/05/2020;123.24;01/08/2019;116.93
21/05/2020;123.24;01/09/2019;119.03
21/05/2020;123.24;01/10/2019;120.70
21/05/2020;123.24;01/11/2019;119.99
21/05/2020;123.24;01/12/2019;121.60
21/05/2020;123.24;01/01/2020;125.05
21/05/2020;123.24;01/02/2020;124.89
21/05/2020;123.24;01/03/2020;126.32
21/05/2020;123.24;01/04/2020;124.42
21/05/2020;123.24;01/05/2020;125.31
22/05/2020;123.35;01/01/2019;119.61
22/05/2020;123.35;01/02/2019;118.89
22/05/2020;123.35;01/03/2019;112.19
22/05/2020;123.35;01/04/2019;114.76
22/05/2020;123.35;01/05/2019;115.10
22/05/2020;123.35;01/06/2019;116.50
22/05/2020;123.35;01/07/2019;116.26
22/05/2020;123.35;01/08/2019;116.97
22/05/2020;123.35;01/09/2019;118.85
22/05/2020;123.35;01/10/2019;120.68
22/05/2020;123.35;01/11/2019;119.95
22/05/2020;123.35;01/12/2019;121.56
22/05/2020;123.35;01/01/2020;124.93
22/05/2020;123.35;01/02/2020;124.79
22/05/2020;123.35;01/03/2020;126.31
22/05/2020;123.35;01/04/2020;124.42
22/05/2020;123.35;01/05/2020;125.45
25/05/2020;123.11;01/01/2019;119.61
25/05/2020;123.11;01/02/2019;118.84
25/05/2020;123.11;01/03/2019;112.19
25/05/2020;123.11;01/04/2019;114.60
25/05/2020;123.11;01/05/2019;115.12
25/05/2020;123.11;01/06/2019;116.72
25/05/2020;123.11;01/07/2019;116.16
25/05/2020;123.11;01/08/2019;116.98
25/05/2020;123.11;01/09/2019;118.66
25/05/2020;123.11;01/10/2019;120.66
25/05/2020;123.11;01/11/2019;119.91
25/05/2020;123.11;01/12/2019;121.52
25/05/2020;123.11;01/01/2020;124.81
25/05/2020;123.11;01/02/2020;124.69
25/05/2020;123.11;01/03/2020;126.29
25/05/2020;123.11;01/04/2020;124.43
25/05/2020;123.11;01/05/2020;125.57
26/05/2020;122.79;01/01/2019;119.62
26/05/2020;122.79;01/02/2019;118.77
26/05/2020;122.79;01/03/2019;112.18
26/05/2020;122.79;01/04/2019;114.45
26/05/2020;122.79;01/05/2019;115.15
26/05/2020;122.79;01/06/2019;116.94
26/05/2020;122.79;01/07/2019;116.06
26/05/2020;122.79;01/08/2019;116.98
26/05/2020;122.79;01/09/2019;118.47
26/05/2020;122.79;01/10/2019;120.64
26/05/2020;122.79;01/11/2019;119.86
26/05/2020;122.79;01/12/2019;121.48
26/05/2020;122.79;01/01/2020;124.69
26/05/2020;122.79;01/02/2020;124.60
26/05/2020;122.79;01/03/2020;126.27
26/05/2020;122.79;01/04/2020;124.42
26/05/2020;122.79;01/05/2020;125.69
27/05/2020;122.43;01/01/2019;119.62
27/05/2020;122.43;01/02/2019;118.70
27/05/2020;122.43;01/03/2019;112.17
27/05/2020;122.43;01/04/2019;114.32
27/05/2020;122.43;01/05/2019;115.17
27/05/2020;122.43;01/06/2019;117.16
27/05/2020;122.43;01/07/2019;115.96
27/05/2020;122.43;01/08/2019;116.97
27/05/2020;122.43;01/09/2019;118.28
27/05/2020;122.43;01/10/2019;120.63
27/05/2020;122.43;01/11/2019;119.81
27/05/2020;122.43;01/12/2019;121.45
27/05/2020;122.43;01/01/2020;124.57
27/05/2020;122.43;01/02/2020;124.52
27/05/2020;122.43;01/03/2020;126.24
27/05/2020;122.43;01/04/2020;124.42
27/05/2020;122.43;01/05/2020;125.79
28/05/2020;122.65;01/01/2019;119.61
28/05/2020;122.65;01/02/2019;118.62
28/05/2020;122.65;01/03/2019;112.18
28/05/2020;122.65;01/04/2019;114.21
28/05/2020;122.65;01/05/2019;115.20
28/05/2020;122.65;01/06/2019;117.38
28/05/2020;122.65;01/07/2019;115.87
28/05/2020;122.65;01/08/2019;116.95
28/05/2020;122.65;01/09/2019;118.09
28/05/2020;122.65;01/10/2019;120.63
28/05/2020;122.65;01/11/2019;119.74
28/05/2020;122.65;01/12/2019;121.42
28/05/2020;122.65;01/01/2020;124.45
28/05/2020;122.65;01/02/2020;124.43
28/05/2020;122.65;01/03/2020;126.22
28/05/2020;122.65;01/04/2020;124.40
28/05/2020;122.65;01/05/2020;125.89
29/05/2020;122.62;01/01/2019;119.61
29/05/2020;122.62;01/02/2019;118.55
29/05/2020;122.62;01/03/2019;112.19
29/05/2020;122.62;01/04/2019;114.12
29/05/2020;122.62;01/05/2019;115.24
29/05/2020;122.62;01/06/2019;117.61
29/05/2020;122.62;01/07/2019;115.78
29/05/2020;122.62;01/08/2019;116.93
29/05/2020;122.62;01/09/2019;117.91
29/05/2020;122.62;01/10/2019;120.63
29/05/2020;122.62;01/11/2019;119.67
29/05/2020;122.62;01/12/2019;121.40
29/05/2020;122.62;01/01/2020;124.34
29/05/2020;122.62;01/02/2020;124.36
29/05/2020;122.62;01/03/2020;126.19
29/05/2020;122.62;01/04/2020;124.39
29/05/2020;122.62;01/05/2020;125.97
01/06/2020;122.45;01/01/2019;119.61
01/06/2020;122.45;01/02/2019;118.48
01/06/2020;122.45;01/03/2019;112.20
01/06/2020;122.45;01/04/2019;114.04
01/06/2020;122.45;01/05/2019;115.28
01/06/2020;122.45;01/06/2019;117.82
01/06/2020;122.45;01/07/2019;115.69
01/06/2020;122.45;01/08/2019;116.89
01/06/2020;122.45;01/09/2019;117.75
01/06/2020;122.45;01/10/2019;120.63
01/06/2020;122.45;01/11/2019;119.60
01/06/2020;122.45;01/12/2019;121.37
01/06/2020;122.45;01/01/2020;124.23
01/06/2020;122.45;01/02/2020;124.28
01/06/2020;122.45;01/03/2020;126.16
01/06/2020;122.45;01/04/2020;124.38
01/06/2020;122.45;01/05/2020;126.04
02/06/2020;122.15;01/01/2019;119.62
02/06/2020;122.15;01/02/2019;118.42
02/06/2020;122.15;01/03/2019;112.20
02/06/2020;122.15;01/04/2019;113.99
02/06/2020;122.15;01/05/2019;115.34
02/06/2020;122.15;01/06/2019;118.03
02/06/2020;122.15;01/07/2019;115.61
02/06/2020;122.15;01/08/2019;116.85
02/06/2020;122.15;01/09/2019;117.59
02/06/2020;122.15;01/10/2019;120.62
02/06/2020;122.15;01/11/2019;119.54
02/06/2020;122.15;01/12/2019;121.33
02/06/2020;122.15;01/01/2020;124.12
02/06/2020;122.15;01/02/2020;124.22
02/06/2020;122.15;01/03/2020;126.12
02/06/2020;122.15;01/04/2020;124.36
02/06/2020;122.15;01/05/2020;126.09
02/06/2020;122.15;01/06/2020;122.67
03/06/2020;121.87;01/01/2019;119.63
03/06/2020;121.87;01/02/2019;118.38
03/06/2020;121.87;01/03/2019;112.20
03/06/2020;121.87;01/04/2019;113.97
03/06/2020;121.87;01/05/2019;115.40
03/06/2020;121.87;01/06/2019;118.22
03/06/2020;121.87;01/07/2019;115.53
03/06/2020;121.87;01/08/2019;116.80
03/06/2020;121.87;01/09/2019;117.44
03/06/2020;121.87;01/10/2019;120.61
03/06/2020;121.87;01/11/2019;119.49
03/06/2020;121.87;01/12/2019;121.28
03/06/2020;121.87;01/01/2020;124.00
03/06/2020;121.87;01/02/2020;124.16
03/06/2020;121.87;01/03/2020;126.07
03/06/2020;121.87;01/04/2020;124.35
03/06/2020;121.87;01/05/2020;126.14
03/06/2020;121.87;01/06/2020;123.00
04/06/2020;122.10;01/01/2019;119.63
04/06/2020;122.10;01/02/2019;118.33
04/06/2020;122.10;01/03/2019;112.23
04/06/2020;122.10;01/04/2019;113.97
04/06/2020;122.10;01/05/2019;115.46
04/06/2020;122.10;01/06/2019;118.40
04/06/2020;122.10;01/07/2019;115.46
04/06/2020;122.10;01/08/2019;116.74
04/06/2020;122.10;01/09/2019;117.28
04/06/2020;122.10;01/10/2019;120.59
04/06/2020;122.10;01/11/2019;119.43
04/06/2020;122.10;01/12/2019;121.22
04/06/2020;122.10;01/01/2020;123.88
04/06/2020;122.10;01/02/2020;124.12
04/06/2020;122.10;01/03/2020;125.99
04/06/2020;122.10;01/04/2020;124.35
04/06/2020;122.10;01/05/2020;126.17
04/06/2020;122.10;01/06/2020;122.91
05/06/2020;122.04;01/01/2019;119.64
05/06/2020;122.04;01/02/2019;118.30
05/06/2020;122.04;01/03/2019;112.24
05/06/2020;122.04;01/04/2019;113.99
05/06/2020;122.04;01/05/2019;115.53
05/06/2020;122.04;01/06/2019;118.58
05/06/2020;122.04;01/07/2019;115.40
05/06/2020;122.04;01/08/2019;116.68
05/06/2020;122.04;01/09/2019;117.14
05/06/2020;122.04;01/10/2019;120.56
05/06/2020;122.04;01/11/2019;119.38
05/06/2020;122.04;01/12/2019;121.17
05/06/2020;122.04;01/01/2020;123.76
05/06/2020;122.04;01/02/2020;124.07
05/06/2020;122.04;01/03/2020;125.90
05/06/2020;122.04;01/04/2020;124.36
05/06/2020;122.04;01/05/2020;126.19
05/06/2020;122.04;01/06/2020;122.86
08/06/2020;121.87;01/01/2019;119.66
08/06/2020;121.87;01/02/2019;118.29
08/06/2020;121.87;01/03/2019;112.26
08/06/2020;121.87;01/04/2019;114.03
08/06/2020;121.87;01/05/2019;115.62
08/06/2020;121.87;01/06/2019;118.73
08/06/2020;121.87;01/07/2019;115.34
08/06/2020;121.87;01/08/2019;116.61
08/06/2020;121.87;01/09/2019;117.01
08/06/2020;121.87;01/10/2019;120.53
08/06/2020;121.87;01/11/2019;119.32
08/06/2020;121.87;01/12/2019;121.11
08/06/2020;121.87;01/01/2020;123.65
08/06/2020;121.87;01/02/2020;124.03
08/06/2020;121.87;01/03/2020;125.80
08/06/2020;121.87;01/04/2020;124.37
08/06/2020;121.87;01/05/2020;126.20
08/06/2020;121.87;01/06/2020;122.83
09/06/2020;121.71;01/01/2019;119.68
09/06/2020;121.71;01/02/2019;118.30
09/06/2020;121.71;01/03/2019;112.28
09/06/2020;121.71;01/04/2019;114.10
09/06/2020;121.71;01/05/2019;115.71
09/06/2020;121.71;01/06/2019;118.87
09/06/2020;121.71;01/07/2019;115.29
09/06/2020;121.71;01/08/2019;116.53
09/06/2020;121.71;01/09/2019;116.88
09/06/2020;121.71;01/10/2019;120.52
09/06/2020;121.71;01/11/2019;119.25
09/06/2020;121.71;01/12/2019;121.05
09/06/2020;121.71;01/01/2020;123.54
09/06/2020;121.71;01/02/2020;124.00
09/06/2020;121.71;01/03/2020;125.70
09/06/2020;121.71;01/04/2020;124.38
09/06/2020;121.71;01/05/2020;126.19
09/06/2020;121.71;01/06/2020;122.83
10/06/2020;121.68;01/01/2019;119.71
10/06/2020;121.68;01/02/2019;118.33
10/06/2020;121.68;01/03/2019;112.30
10/06/2020;121.68;01/04/2019;114.19
10/06/2020;121.68;01/05/2019;115.81
10/06/2020;121.68;01/06/2019;118.99
10/06/2020;121.68;01/07/2019;115.25
10/06/2020;121.68;01/08/2019;116.45
10/06/2020;121.68;01/09/2019;116.77
10/06/2020;121.68;01/10/2019;120.50
10/06/2020;121.68;01/11/2019;119.19
10/06/2020;121.68;01/12/2019;120.99
10/06/2020;121.68;01/01/2020;123.43
10/06/2020;121.68;01/02/2020;123.95
10/06/2020;121.68;01/03/2020;125.60
10/06/2020;121.68;01/04/2020;124.39
10/06/2020;121.68;01/05/2020;126.18
10/06/2020;121.68;01/06/2020;122.85
11/06/2020;121.68;01/01/2019;119.73
11/06/2020;121.68;01/02/2019;118.36
11/06/2020;121.68;01/03/2019;112.34
11/06/2020;121.68;01/04/2019;114.31
11/06/2020;121.68;01/05/2019;115.91
11/06/2020;121.68;01/06/2019;119.10
11/06/2020;121.68;01/07/2019;115.22
11/06/2020;121.68;01/08/2019;116.38
11/06/2020;121.68;01/09/2019;116.68
11/06/2020;121.68;01/10/2019;120.49
11/06/2020;121.68;01/11/2019;119.14
11/06/2020;121.68;01/12/2019;120.93
11/06/2020;121.68;01/01/2020;123.33
11/06/2020;121.68;01/02/2020;123.90
11/06/2020;121.68;01/03/2020;125.52
11/06/2020;121.68;01/04/2020;124.39
11/06/2020;121.68;01/05/2020;126.16
11/06/2020;121.68;01/06/2020;122.88
12/06/2020;121.85;01/01/2019;119.75
12/06/2020;121.85;01/02/2019;118.41
12/06/2020;121.85;01/03/2019;112.38
12/06/2020;121.85;01/04/2019;114.44
12/06/2020;121.85;01/05/2019;116.01
12/06/2020;121.85;01/06/2019;119.19
12/06/2020;121.85;01/07/2019;115.20
12/06/2020;121.85;01/08/2019;116.30
12/06/2020;121.85;01/09/2019;116.61
12/06/2020;121.85;01/10/2019;120.48
12/06/2020;121.85;01/11/2019;119.11
12/06/2020;121.85;01/12/2019;120.85
12/06/2020;121.85;01/01/2020;123.22
12/06/2020;121.85;01/02/2020;123.85
12/06/2020;121.85;01/03/2020;125.44
12/06/2020;121.85;01/04/2020;124.37
12/06/2020;121.85;01/05/2020;126.13
12/06/2020;121.85;01/06/2020;122.93
15/06/2020;122.25;01/01/2019;119.78
15/06/2020;122.25;01/02/2019;118.49
15/06/2020;122.25;01/03/2019;112.43
15/06/2020;122.25;01/04/2019;114.59
15/06/2020;122.25;01/05/2019;116.13
15/06/2020;122.25;01/06/2019;119.26
15/06/2020;122.25;01/07/2019;115.18
15/06/2020;122.25;01/08/2019;116.23
15/06/2020;122.25;01/09/2019;116.56
15/06/2020;122.25;01/10/2019;120.46
15/06/2020;122.25;01/11/2019;119.09
15/06/2020;122.25;01/12/2019;120.77
15/06/2020;122.25;01/01/2020;123.12
15/06/2020;122.25;01/02/2020;123.79
15/06/2020;122.25;01/03/2020;125.37
15/06/2020;122.25;01/04/2020;124.36
15/06/2020;122.25;01/05/2020;126.09
15/06/2020;122.25;01/06/2020;122.99
16/06/2020;122.24;01/01/2019;119.81
16/06/2020;122.24;01/02/2019;118.58
16/06/2020;122.24;01/03/2019;112.48
16/06/2020;122.24;01/04/2019;114.76
16/06/2020;122.24;01/05/2019;116.24
16/06/2020;122.24;01/06/2019;119.32
16/06/2020;122.24;01/07/2019;115.17
16/06/2020;122.24;01/08/2019;116.15
16/06/2020;122.24;01/09/2019;116.54
16/06/2020;122.24;01/10/2019;120.44
16/06/2020;122.24;01/11/2019;119.09
16/06/2020;122.24;01/12/2019;120.66
16/06/2020;122.24;01/01/2020;123.02
16/06/2020;122.24;01/02/2020;123.74
16/06/2020;122.24;01/03/2020;125.31
16/06/2020;122.24;01/04/2020;124.34
16/06/2020;122.24;01/05/2020;126.04
16/06/2020;122.24;01/06/2020;123.06
17/06/2020;122.65;01/01/2019;119.85
17/06/2020;122.65;01/02/2019;118.69
17/06/2020;122.65;01/03/2019;112.53
17/06/2020;122.65;01/04/2019;114.94
17/06/2020;122.65;01/05/2019;116.37
17/06/2020;122.65;01/06/2019;119.36
17/06/2020;122.65;01/07/2019;115.18
17/06/2020;122.65;01/08/2019;116.06
17/06/2020;122.65;01/09/2019;116.53
17/06/2020;122.65;01/10/2019;120.42
17/06/2020;122.65;01/11/2019;119.10
17/06/2020;122.65;01/12/2019;120.55
17/06/2020;122.65;01/01/2020;122.92
17/06/2020;122.65;01/02/2020;123.68
17/06/2020;122.65;01/03/2020;125.25
17/06/2020;122.65;01/04/2020;124.32
17/06/2020;122.65;01/05/2020;125.99
17/06/2020;122.65;01/06/2020;123.13
18/06/2020;123.00;01/01/2019;119.87
18/06/2020;123.00;01/02/2019;118.80
18/06/2020;123.00;01/03/2019;112.61
18/06/2020;123.00;01/04/2019;115.14
18/06/2020;123.00;01/05/2019;116.48
18/06/2020;123.00;01/06/2019;119.39
18/06/2020;123.00;01/07/2019;115.19
18/06/2020;123.00;01/08/2019;115.98
18/06/2020;123.00;01/09/2019;116.54
18/06/2020;123.00;01/10/2019;120.40
18/06/2020;123.00;01/11/2019;119.13
18/06/2020;123.00;01/12/2019;120.46
18/06/2020;123.00;01/01/2020;122.83
18/06/2020;123.00;01/02/2020;123.62
18/06/2020;123.00;01/03/2020;125.17
18/06/2020;123.00;01/04/2020;124.30
18/06/2020;123.00;01/05/2020;125.95
18/06/2020;123.00;01/06/2020;123.20
19/06/2020;122.84;01/01/2019;119.89
19/06/2020;122.84;01/02/2019;118.92
19/06/2020;122.84;01/03/2019;112.70
19/06/2020;122.84;01/04/2019;115.35
19/06/2020;122.84;01/05/2019;116.59
19/06/2020;122.84;01/06/2019;119.40
19/06/2020;122.84;01/07/2019;115.21
19/06/2020;122.84;01/08/2019;115.89
19/06/2020;122.84;01/09/2019;116.56
19/06/2020;122.84;01/10/2019;120.38
19/06/2020;122.84;01/11/2019;119.14
19/06/2020;122.84;01/12/2019;120.39
19/06/2020;122.84;01/01/2020;122.74
19/06/2020;122.84;01/02/2020;123.55
19/06/2020;122.84;01/03/2020;125.10
19/06/2020;122.84;01/04/2020;124.27
19/06/2020;122.84;01/05/2020;125.91
19/06/2020;122.84;01/06/2020;123.28
22/06/2020;123.01;01/01/2019;119.91
22/06/2020;123.01;01/02/2019;119.05
22/06/2020;123.01;01/03/2019;112.80
22/06/2020;123.01;01/04/2019;115.56
22/06/2020;123.01;01/05/2019;116.70
22/06/2020;123.01;01/06/2019;119.40
22/06/2020;123.01;01/07/2019;115.25
22/06/2020;123.01;01/08/2019;115.81
22/06/2020;123.01;01/09/2019;116.58
22/06/2020;123.01;01/10/2019;120.37
22/06/2020;123.01;01/11/2019;119.13
22/06/2020;123.01;01/12/2019;120.32
22/06/2020;123.01;01/01/2020;122.66
22/06/2020;123.01;01/02/2020;123.48
22/06/2020;123.01;01/03/2020;125.04
22/06/2020;123.01;01/04/2020;124.25
22/06/2020;123.01;01/05/2020;125.87
22/06/2020;123.01;01/06/2020;123.35
23/06/2020;122.87;01/01/2019;119.93
23/06/2020;122.87;01/02/2019;119.20
23/06/2020;122.87;01/03/2019;112.91
23/06/2020;122.87;01/04/2019;115.78
23/06/2020;122.87;01/05/2019;116.81
23/06/2020;122.87;01/06/2019;119.39
23/06/2020;122.87;01/07/2019;115.29
23/06/2020;122.87;01/08/2019;115.73
23/06/2020;122.87;01/09/2019;116.61
23/06/2020;122.87;01/10/2019;120.35
23/06/2020;122.87;01/11/2019;119.11
23/06/2020;122.87;01/12/2019;120.24
23/06/2020;122.87;01/01/2020;122.58
23/06/2020;122.87;01/02/2020;123.41
23/06/2020;122.87;01/03/2020;124.99
23/06/2020;122.87;01/04/2020;124.23
23/06/2020;122.87;01/05/2020;125.82
23/06/2020;122.87;01/06/2020;123.42
24/06/2020;122.97;01/01/2019;119.94
24/06/2020;122.97;01/02/2019;119.34
24/06/2020;122.97;01/03/2019;113.04
24/06/2020;122.97;01/04/2019;116.00
24/06/2020;122.97;01/05/2019;116.91
24/06/2020;122.97;01/06/2019;119.37
24/06/2020;122.97;01/07/2019;115.34
24/06/2020;122.97;01/08/2019;115.65
24/06/2020;122.97;01/09/2019;116.65
24/06/2020;122.97;01/10/2019;120.33
24/06/2020;122.97;01/11/2019;119.07
24/06/2020;122.97;01/12/2019;120.16
24/06/2020;122.97;01/01/2020;122.51
24/06/2020;122.97;01/02/2020;123.33
24/06/2020;122.97;01/03/2020;124.94
24/06/2020;122.97;01/04/2020;124.21
24/06/2020;122.97;01/05/2020;125.78
24/06/2020;122.97;01/06/2020;123.49
25/06/2020;123.05;01/01/2019;119.94
25/06/2020;123.05;01/02/2019;119.48
25/06/2020;123.05;01/03/2019;113.18
25/06/2020;123.05;01/04/2019;116.22
25/06/2020;123.05;01/05/2019;117.00
25/06/2020;123.05;01/06/2019;119.34
25/06/2020;123.05;01/07/2019;115.41
25/06/2020;123.05;01/08/2019;115.58
25/06/2020;123.05;01/09/2019;116.71
25/06/2020;123.05;01/10/2019;120.30
25/06/2020;123.05;01/11/2019;119.04
25/06/2020;123.05;01/12/2019;120.05
25/06/2020;123.05;01/01/2020;122.45
25/06/2020;123.05;01/02/2020;123.25
25/06/2020;123.05;01/03/2020;124.89
25/06/2020;123.05;01/04/2020;124.20
25/06/2020;123.05;01/05/2020;125.72
25/06/2020;123.05;01/06/2020;123.55
26/06/2020;123.16;01/01/2019;119.93
26/06/2020;123.16;01/02/2019;119.63
26/06/2020;123.16;01/03/2019;113.35
26/06/2020;123.16;01/04/2019;116.45
26/06/2020;123.16;01/05/2019;117.08
